source_id	title	url	normalized_url	source_format	source_type	resource_type	publisher	organization_id	collection_hint	evidence_role	topic_tags	audience	language	link_check_status	ingest_status	ingest_priority	source_status	duplicate_group_id	notes	source_context	duplicate_count	duplicate_merged	merged_titles	collection_hints	source_types_seen	resource_types_seen	publishers_seen	organizations_seen	source_contexts	registry_schema_version	registry_role	user_facing_knowledge	recommended_pipeline	dedupe_key
sotsiaalkindlustusamet_sotsiaalse_rehabilitatsiooni_teenuse_osutamise_juhend	Sotsiaalse rehabilitatsiooni teenuse osutamise juhend	https://www.sotsiaalkindlustusamet.ee/node/12902/main_chapter/20207/pdf	https://www.sotsiaalkindlustusamet.ee/node/12902/main_chapter/20207/pdf	html	official_guideline	best_practice_guidance	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	practice_guidance	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""rehabilitatsioon""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 501, ""order"": 265}"	0	False	"[""Sotsiaalse rehabilitatsiooni teenuse osutamise juhend""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""best_practice_guidance""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 501, ""order"": 265}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/node/12902/main_chapter/20207/pdf
sotsiaalkindlustusamet_hoolekandeteenuste_kvaliteedi_juhendmaterjal	Hoolekandeteenuste kvaliteedi juhendmaterjal	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/hoolekandeteenuste_kvaliteedi_juhendmaterjal.pdf	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/hoolekandeteenuste_kvaliteedi_juhendmaterjal.pdf	pdf	official_guideline	best_practice_guidance	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	practice_guidance	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""hoolekanne""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 503, ""order"": 266}"	0	False	"[""Hoolekandeteenuste kvaliteedi juhendmaterjal""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""best_practice_guidance""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 503, ""order"": 266}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/hoolekandeteenuste_kvaliteedi_juhendmaterjal.pdf
sotsiaalkindlustusamet_abivahendite_teatmik_2025	Abivahendite teatmik 2025	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/Abivahendite%20teatmik%202025-1.pdf	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/Abivahendite teatmik 2025-1.pdf	pdf	information_material	information_material	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	background	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""abivahendid""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 505, ""order"": 267}"	0	False	"[""Abivahendite teatmik 2025""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 505, ""order"": 267}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-02/Abivahendite teatmik 2025-1.pdf
sotsiaalkindlustusamet_puue_ja_hoolekanne_ska_aastaraamatu_pdf_osa_2025	Puue ja hoolekanne — SKA aastaraamatu PDF-osa 2025	https://www.sotsiaalkindlustusamet.ee/node/12902/handbook/9/pdf	https://www.sotsiaalkindlustusamet.ee/node/12902/handbook/9/pdf	pdf	information_material	information_material	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	background	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""puue""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 507, ""order"": 268}"	0	False	"[""Puue ja hoolekanne — SKA aastaraamatu PDF-osa 2025""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 507, ""order"": 268}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/node/12902/handbook/9/pdf
sotsiaalkindlustusamet_rehabilitatsiooni_teenuseosutajate_infopaeva_materjal	Rehabilitatsiooni teenuseosutajate infopäeva materjal	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/rehabilitatsiooni_teenuseosutajate_infopaev_16.10.2020.pdf	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/rehabilitatsiooni_teenuseosutajate_infopaev_16.10.2020.pdf	pdf	information_material	information_material	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	background	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""rehabilitatsioon""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 509, ""order"": 269}"	0	False	"[""Rehabilitatsiooni teenuseosutajate infopäeva materjal""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 509, ""order"": 269}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://sotsiaalkindlustusamet.ee/sites/default/files/documents/2024-02/rehabilitatsiooni_teenuseosutajate_infopaev_16.10.2020.pdf
sotsiaalkindlustusamet_lapse_heaolu_hindamise_kasiraamat	Lapse heaolu hindamise käsiraamat	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-11/k%C3%A4siraamat.pdf	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-11/käsiraamat.pdf	pdf	official_guideline	method_guidance	Sotsiaalkindlustusamet	sotsiaalkindlustusamet	national_guidelines	practice_guidance	"[""SKA"", ""Puue, rehabilitatsioon, hoolekanne"", ""lapsed ja pered""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""heading_4"": null, ""line"": 511, ""order"": 270}"	0	False	"[""Lapse heaolu hindamise käsiraamat""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""Sotsiaalkindlustusamet""]"	"[""sotsiaalkindlustusamet""]"	"[{""heading_2"": ""SKA"", ""heading_3"": ""Puue, rehabilitatsioon, hoolekanne"", ""line"": 511, ""order"": 270}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sotsiaalkindlustusamet.ee/sites/default/files/documents/2025-11/käsiraamat.pdf
sotsiaalministeerium_puude_toetus_ja_lisa_toetus_2025_aastal	Puude-toetus ja lisa-toetus 2025. aastal	https://www.sm.ee/sites/default/files/documents/2024-12/puudetoetus%20ja%20lisatoetus%202025_KM.pdf	https://www.sm.ee/sites/default/files/documents/2024-12/puudetoetus ja lisatoetus 2025_KM.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 517, ""order"": 271}"	0	False	"[""Puude-toetus ja lisa-toetus 2025. aastal""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 517, ""order"": 271}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2024-12/puudetoetus ja lisatoetus 2025_KM.pdf
sotsiaalministeerium_puude_raskusastme_tuvastamine_ja_toovoime_hindamine	Puude raskusastme tuvastamine ja töövõime hindamine	https://www.sm.ee/media/1823/download	https://www.sm.ee/media/1823/download	html	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus"", ""töövõime""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 519, ""order"": 272}"	0	False	"[""Puude raskusastme tuvastamine ja töövõime hindamine""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 519, ""order"": 272}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/media/1823/download
sotsiaalministeerium_ligipaasetavuse_kulu_tulu_analuus_lopparuanne	Ligipääsetavuse kulu-tulu analüüs. Lõpparuanne	https://www.sm.ee/sites/default/files/documents/2022-10/Ligip%C3%A4%C3%A4setavuse%20kulu-tulu%20anal%C3%BC%C3%BCs.%20L%C3%B5pparuanne_0.pdf	https://www.sm.ee/sites/default/files/documents/2022-10/Ligipääsetavuse kulu-tulu analüüs. Lõpparuanne_0.pdf	pdf	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 525, ""order"": 275}"	0	False	"[""Ligipääsetavuse kulu-tulu analüüs. Lõpparuanne""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 525, ""order"": 275}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2022-10/Ligipääsetavuse kulu-tulu analüüs. Lõpparuanne_0.pdf
sotsiaalministeerium_transpordi_ja_tehiskeskkonna_ligipaasetavuse_analuus	Transpordi ja tehiskeskkonna ligipääsetavuse analüüs	https://www.sm.ee/sites/default/files/documents/2022-06/Transpordi%20ja%20tehiskeskkonna%20ligip%C3%A4%C3%A4setavuse%20anal%C3%BC%C3%BCs.pdf	https://www.sm.ee/sites/default/files/documents/2022-06/Transpordi ja tehiskeskkonna ligipääsetavuse analüüs.pdf	pdf	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus"", ""ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 527, ""order"": 276}"	0	False	"[""Transpordi ja tehiskeskkonna ligipääsetavuse analüüs""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 527, ""order"": 276}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2022-06/Transpordi ja tehiskeskkonna ligipääsetavuse analüüs.pdf
sotsiaalministeerium_sotsiaalhoolekande_programm_2024_2027	Sotsiaalhoolekande programm 2024–2027	https://www.sm.ee/sites/default/files/documents/2025-01/Sotsiaalhoolekande%20programm%202024-2027%20%281%29.pdf	https://www.sm.ee/sites/default/files/documents/2025-01/Sotsiaalhoolekande programm 2024-2027 (1).pdf	pdf	policy_analysis	policy_context	Sotsiaalministeerium	sotsiaalministeerium	policy_analyses	policy_context	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus"", ""hoolekanne""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 529, ""order"": 277}"	0	False	"[""Sotsiaalhoolekande programm 2024–2027""]"	"[""policy_analyses""]"	"[""policy_analysis""]"	"[""policy_context""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 529, ""order"": 277}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2025-01/Sotsiaalhoolekande programm 2024-2027 (1).pdf
sotsiaalministeerium_uuring_taisealiste_puudega_inimeste_puude_tuvastamise_abivaj	Uuring täisealiste puudega inimeste puude tuvastamise, abivajaduse hindamise ja toetamise süsteemist	https://www.sm.ee/sites/default/files/documents/2026-03/Puuetega%20inimeste%20uuringu%20l%C3%B5ppraport.pdf	https://www.sm.ee/sites/default/files/documents/2026-03/Puuetega inimeste uuringu lõppraport.pdf	pdf	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Puue, töövõime, ligipääsetavus""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""heading_4"": null, ""line"": 531, ""order"": 278}"	0	False	"[""Uuring täisealiste puudega inimeste puude tuvastamise, abivajaduse hindamise ja toetamise süsteemist""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Puue, töövõime, ligipääsetavus"", ""line"": 531, ""order"": 278}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2026-03/Puuetega inimeste uuringu lõppraport.pdf
sotsiaalministeerium_ohvriabi_susteemi_arendamine	Ohvriabi süsteemi arendamine	https://sm.ee/media/2471/download	https://sm.ee/media/2471/download	html	web_page	web_page	Sotsiaalministeerium	sotsiaalministeerium	source_registry	background	"[""Sotsiaalministeerium"", ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""ohvriabi""]"	BOTH	et	[]	referenced_only	low	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""heading_4"": null, ""line"": 535, ""order"": 279}"	0	False	"[""Ohvriabi süsteemi arendamine""]"	"[""source_registry""]"	"[""web_page""]"	"[""web_page""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""line"": 535, ""order"": 279}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	html_or_topic_pipeline	https://sm.ee/media/2471/download
sotsiaalministeerium_soolise_vordoiguslikkuse_monitooring_2021_lahisuhtevagivald	Soolise võrdõiguslikkuse monitooring 2021: Lähisuhtevägivald	https://www.sm.ee/sites/default/files/documents/2022-12/SVM21.%20L%C3%A4hisuhtev%C3%A4givald.pdf	https://www.sm.ee/sites/default/files/documents/2022-12/SVM21. Lähisuhtevägivald.pdf	pdf	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""ohvriabi ja vägivald""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""heading_4"": null, ""line"": 537, ""order"": 280}"	0	False	"[""Soolise võrdõiguslikkuse monitooring 2021: Lähisuhtevägivald""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""line"": 537, ""order"": 280}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/documents/2022-12/SVM21. Lähisuhtevägivald.pdf
sotsiaalministeerium_inimkaubanduse_ennetamine_metodoloogia_tooks_noortega	Inimkaubanduse ennetamine: metodoloogia tööks noortega	https://sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_ennetamine_metodoloogia_tooks_noortega.pdf	https://sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_ennetamine_metodoloogia_tooks_noortega.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Ohvriabi, lähisuhtevägivald, inimkaubandus""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""heading_4"": null, ""line"": 539, ""order"": 281}"	0	False	"[""Inimkaubanduse ennetamine: metodoloogia tööks noortega""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""line"": 539, ""order"": 281}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_ennetamine_metodoloogia_tooks_noortega.pdf
sotsiaalministeerium_inimkaubanduse_teemal_koolitamine_praktilised_soovitused	Inimkaubanduse teemal koolitamine: praktilised soovitused	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_teemal_koolitamine.pdf	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_teemal_koolitamine.pdf	pdf	official_guideline	method_guidance	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	practice_guidance	"[""Sotsiaalministeerium"", ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""haridus""]"	BOTH	et	[]	ingest_candidate	high	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""heading_4"": null, ""line"": 541, ""order"": 282}"	0	False	"[""Inimkaubanduse teemal koolitamine: praktilised soovitused""]"	"[""national_guidelines""]"	"[""official_guideline""]"	"[""method_guidance""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Ohvriabi, lähisuhtevägivald, inimkaubandus"", ""line"": 541, ""order"": 282}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/eesmargid_ja_tegevused/Sooline_vordoiguslikkus/Inimkaubandus_ja_prostitusioon/inimkaubanduse_teemal_koolitamine.pdf
sotsiaalministeerium_puuetega_inimeste_tootamist_toetavad_meetmed	Puuetega inimeste töötamist toetavad meetmed	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/pittm_1ja2etapp_kokku_2_.pdf	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/pittm_1ja2etapp_kokku_2_.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud"", ""puue""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 545, ""order"": 283}"	0	False	"[""Puuetega inimeste töötamist toetavad meetmed""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 545, ""order"": 283}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/pittm_1ja2etapp_kokku_2_.pdf
sotsiaalministeerium_puuetega_inimeste_ja_nende_pereliikmete_hoolduskoormuse_uuri	Puuetega inimeste ja nende pereliikmete hoolduskoormuse uuring 2009	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/piu2009_loppraport.pdf	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/piu2009_loppraport.pdf	pdf	research_report	research_evidence	Sotsiaalministeerium	sotsiaalministeerium	research_reports	research_evidence	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud"", ""puue""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 547, ""order"": 284}"	0	False	"[""Puuetega inimeste ja nende pereliikmete hoolduskoormuse uuring 2009""]"	"[""research_reports""]"	"[""research_report""]"	"[""research_evidence""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 547, ""order"": 284}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/piu2009_loppraport.pdf
sotsiaalministeerium_vagivald_ja_naiste_tervis	Vägivald ja naiste tervis	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/vagivald_ja_naiste_tervis_1_.pdf	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/vagivald_ja_naiste_tervis_1_.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud"", ""ohvriabi ja vägivald""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 549, ""order"": 285}"	0	False	"[""Vägivald ja naiste tervis""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 549, ""order"": 285}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/vagivald_ja_naiste_tervis_1_.pdf
sotsiaalministeerium_vagivalla_moju_naiste_tervisele	Vägivalla mõju naiste tervisele	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/meedikute_kysitlus_1_.pdf	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/meedikute_kysitlus_1_.pdf	pdf	information_material	information_material	Sotsiaalministeerium	sotsiaalministeerium	national_guidelines	background	"[""Sotsiaalministeerium"", ""Vanemad, aga endiselt kasulikud taustauuringud""]"	BOTH	et	[]	ingest_candidate	medium	known			"{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""heading_4"": null, ""line"": 551, ""order"": 286}"	0	False	"[""Vägivalla mõju naiste tervisele""]"	"[""national_guidelines""]"	"[""information_material""]"	"[""information_material""]"	"[""Sotsiaalministeerium""]"	"[""sotsiaalministeerium""]"	"[{""heading_2"": ""Sotsiaalministeerium"", ""heading_3"": ""Vanemad, aga endiselt kasulikud taustauuringud"", ""line"": 551, ""order"": 286}]"	source-master-v1	dedupe_seed_and_ingest_planning	False	knowledge_doc_pipeline	https://www.sm.ee/sites/default/files/content-editors/Ministeerium_kontaktid/Uuringu_ja_analuusid/Sotsiaalvaldkond/meedikute_kysitlus_1_.pdf
